850;1;24;45.1832214249298
850;1;24;45.206478535197675
850;1;24;44.95278023881838
850;2;24;11.627510380931199
850;2;24;11.468725095968693
850;2;24;12.010952077805996
850;3;24;5.297410562634468
850;3;24;5.250620959326625
850;3;24;5.4622006309218705
850;4;24;3.1077379821799695
850;4;24;3.0479738698340952
850;4;24;3.0900630080141127
850;5;24;1.9467171067371964
850;5;24;2.02497347118333
850;5;24;1.94195645628497
850;6;24;1.3932294389232993
850;6;24;1.4385444349609315
850;6;24;1.4378687511198223
850;7;24;1.043288251850754
850;7;24;1.0800879267044365
850;7;24;1.0520349801518023
850;8;24;0.8638487202115357
850;8;24;0.8750926642678678
850;8;24;0.8587432582862675
850;9;24;0.7440033457241952
850;9;24;0.7314583170227706
850;9;24;0.7740383711643517
850;10;24;0.6530691310763359
850;10;24;0.6630287230946124
850;10;24;0.6541774533689022
850;11;24;0.6301053548231721
850;11;24;0.6051471712999046
850;11;24;0.6219448931515217
850;12;24;0.5627704230137169
850;12;24;0.5745252650231123
850;12;24;0.5901982430368662
850;13;24;0.5668041100725532
850;13;24;0.5678207445889711
850;13;24;0.5659670559689403
850;14;24;0.5573753700591624
850;14;24;0.5362340030260384
850;14;24;0.5483255446888506
850;15;24;0.5316257001832128
850;15;24;0.5393283059820533
850;15;24;0.5314579140394926
850;16;24;0.5381907932460308
850;16;24;0.5334983300417662
850;16;24;0.5436633587814867
850;17;24;0.5379121778532863
850;17;24;0.5402808617800474
850;17;24;0.537770233117044
850;18;24;0.5252004759386182
850;18;24;0.5182362762279809
850;18;24;0.5317597421817482
850;19;24;0.5216804761439562
850;19;24;0.5298286061733961
850;19;24;0.5307678529061377
850;20;24;0.5299559980630875
850;20;24;0.5402240450493991
850;20;24;0.5339653259143233
850;21;24;0.5317043121904135
850;21;24;0.5223623123019934
850;21;24;0.5174591359682381
850;22;24;0.5142945926636457
850;22;24;0.5163351893424988
850;22;24;0.5168158332817256
850;23;24;0.5508472579531372
850;23;24;0.5297773210331798
850;23;24;0.5264439219608903
850;24;24;0.5248203417286277
850;24;24;0.5225425250828266
850;24;24;0.5189828602597117
850;25;24;0.5299648926593363
850;25;24;0.520232729613781
850;25;24;0.5165049759671092
850;26;24;0.5133786620572209
850;26;24;0.5221548690460622
850;26;24;0.5082743279635906
850;27;24;0.5171515890397131
850;27;24;0.5093517689965665
850;27;24;0.5069598508998752
850;28;24;0.5287445937283337
850;28;24;0.5216670222580433
850;28;24;0.5405365736223757
850;29;24;0.5094164931215346
850;29;24;0.5182716748677194
850;29;24;0.5201231930404902
850;30;24;0.533288377802819
850;30;24;0.517123453784734
850;30;24;0.5198769471608102
850;31;24;0.5247715073637664
850;31;24;0.5186724681407213
850;31;24;0.5329768797382712
850;32;24;0.518244996201247
850;32;24;0.5212645358406007
850;32;24;0.5181568269617856
850;33;24;0.5280095590278506
850;33;24;0.5213208221830428
850;33;24;0.5142611372284591
850;34;24;0.529368981719017
850;34;24;0.5318988380022347
850;34;24;0.5226079267449677
850;35;24;0.5301256189122796
850;35;24;0.5338319218717515
850;35;24;0.5231108292937279
850;36;24;0.524920626077801
850;36;24;0.5489850067533553
850;36;24;0.5286287036724389
850;37;24;0.5265911719761789
850;37;24;0.5310105951502919
850;37;24;0.5238225748762488
850;38;24;0.5445341509766877
850;38;24;0.5344432541169226
850;38;24;0.5330794700421393
850;39;24;0.541388429235667
850;39;24;0.534706471953541
850;39;24;0.5405524671077728
850;40;24;0.5500729284249246
850;40;24;0.55147435516119
850;40;24;0.5359236719086766
