165;22;1;0.3117662756703794
165;22;1;0.3115338268689811
165;22;1;0.314132547006011
1020;22;1;11.480288022197783
1020;22;1;11.691727217752486
1020;22;1;11.25431668618694
165;22;2;0.16521257488057017
165;22;2;0.16506428411230445
165;22;2;0.16620797012001276
1020;22;2;5.744992136955261
1020;22;2;5.824581841006875
1020;22;2;5.734240113757551
165;22;4;0.09525802591815591
165;22;4;0.09675086103379726
165;22;4;0.09455893887206912
1020;22;4;2.9000450260937214
1020;22;4;2.896634033881128
1020;22;4;2.8926131119951606
165;22;8;0.07144988235086203
165;22;8;0.07236506696790457
165;22;8;0.07084852829575539
1020;22;8;1.4747807970270514
1020;22;8;1.4687470933422446
1020;22;8;1.4664975539781153
165;22;16;0.06819207081571221
165;22;16;0.06756188999861479
165;22;16;0.06924510514363647
1020;22;16;0.7837682901881635
1020;22;16;0.7898840368725359
1020;22;16;0.7915672301314771
165;22;24;0.07969999266788363
165;22;24;0.08035355899482965
165;22;24;0.08028095494955778
1020;22;24;0.585477895103395
1020;22;24;0.5828445851802826
1020;22;24;0.5740505452267826
165;22;32;0.09162277588620782
165;22;32;0.09185558883473277
165;22;32;0.09204061003401875
1020;22;32;0.5080059408210218
1020;22;32;0.5095703611150384
1020;22;32;0.49848517309874296
